Base Name,Base ID,Table Name,Table ID,Field Name,Field Type
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔔 Slack Message Review Tracker,tblj2FzenQSNfu29d,📥 Triggered By,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔔 Slack Message Review Tracker,tblj2FzenQSNfu29d,📎 Related Record ID,dateTime
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔔 Slack Message Review Tracker,tblj2FzenQSNfu29d,👤 Reviewed By,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔔 Slack Message Review Tracker,tblj2FzenQSNfu29d,✅ Approved / Action Taken,checkbox
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔔 Slack Message Review Tracker,tblj2FzenQSNfu29d,📌 Review Notes,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔔 Slack Message Review Tracker,tblj2FzenQSNfu29d,📊 Included in Botalytics,checkbox
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔔 Slack Message Review Tracker,tblj2FzenQSNfu29d,⏱ Created Time,dateTime
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,🧑‍💼 Scorecard ID (Auto),number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,📅 Week Ending,date
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,👤 Rep Name,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,📞 Calls Reviewed,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,📈 QA Average Score (%),number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,✅ Tasks Completed,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,🧠 Sentiment Accuracy (%),number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,🎯 Conversion Impact,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,🏅 Notes / Feedback,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,📊 Included in Botalytics,checkbox
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,⏱ Created Time,dateTime
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧑_💼 Rep Scorecard Log,tblh3NQUtD22M7tDM,📞 Voice Call Log,multipleRecordLinks
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📦 Client Add-On Selections Log,tblfxDj7LdrVNquWG,Client,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📦 Client Add-On Selections Log,tblfxDj7LdrVNquWG,Add-On Name,singleLineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📦 Client Add-On Selections Log,tblfxDj7LdrVNquWG,Start Date,date
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📦 Client Add-On Selections Log,tblfxDj7LdrVNquWG,Active?,checkbox
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📦 Client Add-On Selections Log,tblfxDj7LdrVNquWG,Monthly Cost,currency
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📦 Client Add-On Selections Log,tblfxDj7LdrVNquWG,Billing Records,multipleRecordLinks
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Add-On Billing Line Items,tblM4VTYU5lWPBgL4,🧩 Add-On Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Add-On Billing Line Items,tblM4VTYU5lWPBgL4,Billing Type,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Add-On Billing Line Items,tblM4VTYU5lWPBgL4,Amount,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Add-On Billing Line Items,tblM4VTYU5lWPBgL4,📝 Description,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Add-On Billing Line Items,tblM4VTYU5lWPBgL4,📦 Client Add-On Selections Log,multipleRecordLinks
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Task Template Table,tblakvT7m2dQOjlPC,📌 Task Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Task Template Table,tblakvT7m2dQOjlPC,🧩 Applies To,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Task Template Table,tblakvT7m2dQOjlPC,📂 Module,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Task Template Table,tblakvT7m2dQOjlPC,👤 Default Owner,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Task Template Table,tblakvT7m2dQOjlPC,⚡ Priority,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Task Template Table,tblakvT7m2dQOjlPC,⏱️ Offset (Days),number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Task Template Table,tblakvT7m2dQOjlPC,📝 Notes,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Task Template Table,tblakvT7m2dQOjlPC,💠 Core Package Match,multipleSelects
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Task Template Table,tblakvT7m2dQOjlPC,🧩 Add-On Match	,multipleSelects
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Task Template Table,tblakvT7m2dQOjlPC,🔗 Internal Toggle ID,singleLineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Task Template Table,tblakvT7m2dQOjlPC,👤 Assigned To,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📋 YoBot® Promo CRM Tracker,tblf0mYX7FYJgwtPe,🆔 Submission ID,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📋 YoBot® Promo CRM Tracker,tblf0mYX7FYJgwtPe,📅 Submission Date,date
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📋 YoBot® Promo CRM Tracker,tblf0mYX7FYJgwtPe,👤 Full Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📋 YoBot® Promo CRM Tracker,tblf0mYX7FYJgwtPe,📧 Email,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📋 YoBot® Promo CRM Tracker,tblf0mYX7FYJgwtPe,📞 Phone,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📋 YoBot® Promo CRM Tracker,tblf0mYX7FYJgwtPe,🏢 Company Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📋 YoBot® Promo CRM Tracker,tblf0mYX7FYJgwtPe,💬 Source,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📋 YoBot® Promo CRM Tracker,tblf0mYX7FYJgwtPe,📣 Slack Alert Sent,checkbox
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📋 YoBot® Promo CRM Tracker,tblf0mYX7FYJgwtPe,🚀 Sales Status,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📋 YoBot® Promo CRM Tracker,tblf0mYX7FYJgwtPe,📅 Booking Status,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📋 YoBot® Promo CRM Tracker,tblf0mYX7FYJgwtPe,📆 Booking Follow-Up Sent,checkbox
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Stripe Price Tracker (Live),tbl148aRcEy73R7E7,🧩 Add-On Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Stripe Price Tracker (Live),tbl148aRcEy73R7E7,💵 Setup Fee ($),number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Stripe Price Tracker (Live),tbl148aRcEy73R7E7,🔁 Monthly Fee ($),number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Stripe Price Tracker (Live),tbl148aRcEy73R7E7,Live Price ID,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Stripe Price Tracker (Live),tbl148aRcEy73R7E7,🆔 One-Time Price ID,singleLineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Stripe Price Tracker (Live),tbl148aRcEy73R7E7,🆔 Monthly Price ID,singleLineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Stripe Price Tracker (Live),tbl148aRcEy73R7E7,📊 Billing Status,singleLineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Stripe Price Tracker (Live),tbl148aRcEy73R7E7,✅ Stripe Synced,checkbox
YoBot® Sales & Automation,appe0OSJtB1In1kn5,💳 Stripe Products,tblxnajn8WcJoSvvD,💡 Product Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,💳 Stripe Products,tblxnajn8WcJoSvvD,💵 One-Time Setup,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,💳 Stripe Products,tblxnajn8WcJoSvvD,🔁 Monthly Price,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,💳 Stripe Products,tblxnajn8WcJoSvvD,📝 Stripe Description,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,💳 Stripe Products,tblxnajn8WcJoSvvD,🆔 Stripe Price ID (One-Time),multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,💳 Stripe Products,tblxnajn8WcJoSvvD,🆔 Stripe Price ID (Recurring),multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,💳 Stripe Products,tblxnajn8WcJoSvvD,✅ Is Add-On?,checkbox
YoBot® Sales & Automation,appe0OSJtB1In1kn5,💳 Stripe Products,tblxnajn8WcJoSvvD,📦 Product Category,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔧 Internal Config,tblnGehxqtwpcUanJ,🧩 Config Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔧 Internal Config,tblnGehxqtwpcUanJ,🔑 Config Value,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔧 Internal Config,tblnGehxqtwpcUanJ,📝 Notes,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔧 Internal Config,tblnGehxqtwpcUanJ,🗓 Last Updated,dateTime
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Airtable Schema Documentation,tblhL6LEzqGuPjanm,🧾 Field Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Airtable Schema Documentation,tblhL6LEzqGuPjanm,⚙️ Field Type,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧾 Airtable Schema Documentation,tblhL6LEzqGuPjanm,Description,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🗣️ Tone Response Variant Library,tblkIvcuxcZE2IVDF,🗣️ Response Base,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🗣️ Tone Response Variant Library,tblkIvcuxcZE2IVDF,🎭 Tone Variant - Friendly,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🗣️ Tone Response Variant Library,tblkIvcuxcZE2IVDF,🎭 Tone Variant - Empathetic,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🗣️ Tone Response Variant Library,tblkIvcuxcZE2IVDF,🎭 Tone Variant - Sassy,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🗣️ Tone Response Variant Library,tblkIvcuxcZE2IVDF,🎭 Tone Variant - Professional,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🗣️ Tone Response Variant Library,tblkIvcuxcZE2IVDF,🎯 Trigger Keywords,multipleSelects
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🗣️ Tone Response Variant Library,tblkIvcuxcZE2IVDF,🧠 Expressive Insert (Optional),singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🗣️ Tone Response Variant Library,tblkIvcuxcZE2IVDF,✅ Active in Production,checkbox
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🗣️ Tone Response Variant Library,tblkIvcuxcZE2IVDF,📅 Last Used Timestamp ,dateTime
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🗣️ Tone Response Variant Library,tblkIvcuxcZE2IVDF,🔁 Use Count,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🗣️ Tone Response Variant Library,tblkIvcuxcZE2IVDF,🔑 Keyword,singleLineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧯 Fallback Log,tblvRSWcZyNr8RNfu,🧵 Trigger,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧯 Fallback Log,tblvRSWcZyNr8RNfu,🗣️ Tone,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧯 Fallback Log,tblvRSWcZyNr8RNfu,📅 Timestamp,dateTime
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧯 Fallback Log,tblvRSWcZyNr8RNfu,🎧 Audio File URL,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧯 Fallback Log,tblvRSWcZyNr8RNfu,📦 File Size (kb),number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧯 Fallback Log,tblvRSWcZyNr8RNfu,📍 Source IP (optional),multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧯 Fallback Log,tblvRSWcZyNr8RNfu,📝 Notes,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🤖 Bot Health Monitor,tbllf2LVhJfNhhBaE,🤖 Bot Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🤖 Bot Health Monitor,tbllf2LVhJfNhhBaE,⏱️ Response Time (ms),number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🤖 Bot Health Monitor,tbllf2LVhJfNhhBaE,❌ Current Errors,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🤖 Bot Health Monitor,tbllf2LVhJfNhhBaE,📶 Uptime %,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🤖 Bot Health Monitor,tbllf2LVhJfNhhBaE,📊 Status,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🚨 System Alerts Log,tbl9yHYB3peBJBEXD,🚨 Alert Type,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🚨 System Alerts Log,tbl9yHYB3peBJBEXD,⚙️ Triggered By,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🚨 System Alerts Log,tbl9yHYB3peBJBEXD,🔥 Severity,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🚨 System Alerts Log,tbl9yHYB3peBJBEXD,📍 Status,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🚨 System Alerts Log,tbl9yHYB3peBJBEXD,🕒 Timestamp,dateTime
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📈 Revenue Forecast Log,tbl3xRiOhzWXxOuJq,📅 Date,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📈 Revenue Forecast Log,tbl3xRiOhzWXxOuJq,💵 MRR,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📈 Revenue Forecast Log,tbl3xRiOhzWXxOuJq,📊 30-Day Forecast,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📈 Revenue Forecast Log,tbl3xRiOhzWXxOuJq,📈 Pipeline Deals,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📈 Revenue Forecast Log,tbl3xRiOhzWXxOuJq,🔮 Confidence %,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,👥 Client Pulse Tracker,tbly4pa1fjDBlZqoz,👥 Client Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,👥 Client Pulse Tracker,tbly4pa1fjDBlZqoz,📊 NPS Score,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,👥 Client Pulse Tracker,tbly4pa1fjDBlZqoz,⚠️ Churn Risk,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,👥 Client Pulse Tracker,tbly4pa1fjDBlZqoz,⏱️ Last Login (Days Ago),number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Ops Metrics Log,tbli1OHbGvs4FQ6KP,📅 Date,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Ops Metrics Log,tbli1OHbGvs4FQ6KP,⏱️ Avg Bot Response Time (s),number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Ops Metrics Log,tbli1OHbGvs4FQ6KP,✅ Success Rate %,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Ops Metrics Log,tbli1OHbGvs4FQ6KP,❌ Error Count,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Ops Metrics Log,tbli1OHbGvs4FQ6KP,📡 API Usage %,number
YoBot® Sales & Automation,appe0OSJtB1In1kn5,👥 Client Tier View,tbl3Ub5y8pI6cYdBb,👥 Client Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,👥 Client Tier View,tbl3Ub5y8pI6cYdBb,🏷️ Tier,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,Command Center Wiring Tracker,tblLpj1543WwwR8m0,Category,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,Command Center Wiring Tracker,tblLpj1543WwwR8m0,Metric,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,Command Center Wiring Tracker,tblLpj1543WwwR8m0,Source,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,Command Center Wiring Tracker,tblLpj1543WwwR8m0,Status,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,Command Center Wiring Tracker,tblLpj1543WwwR8m0,Notes,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📄 Contract Status Tracker,tbl3Fn7PqK9I9HFBc,👤 Full Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📄 Contract Status Tracker,tbl3Fn7PqK9I9HFBc,📧 Email,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📄 Contract Status Tracker,tbl3Fn7PqK9I9HFBc,🏢 Company,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📄 Contract Status Tracker,tbl3Fn7PqK9I9HFBc,📄 Contract Status,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📄 Contract Status Tracker,tbl3Fn7PqK9I9HFBc,🕒 Signed At,dateTime
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔗 CRM + Voice Audit Log,tbl0c1WDjkErF2qAI,📧 Email,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔗 CRM + Voice Audit Log,tbl0c1WDjkErF2qAI,🆔 CRM ID,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔗 CRM + Voice Audit Log,tbl0c1WDjkErF2qAI,🎙️ Voice Log ID,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔗 CRM + Voice Audit Log,tbl0c1WDjkErF2qAI,✅ Matched,checkbox
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🔗 CRM + Voice Audit Log,tbl0c1WDjkErF2qAI,🔄 Synced At,dateTime
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧠 Suggestions Push Log,tblw9PL6VN83ZEDCg,📧 Email,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧠 Suggestions Push Log,tblw9PL6VN83ZEDCg,🏢 Company,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧠 Suggestions Push Log,tblw9PL6VN83ZEDCg,💡 Suggestions,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧠 Suggestions Push Log,tblw9PL6VN83ZEDCg,🎯 Trigger Event,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🧠 Suggestions Push Log,tblw9PL6VN83ZEDCg,🕒 Timestamp,dateTime
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📤 Manual Review Queue,tblUYLcWhVvW7KU3F,🎫 Ticket ID,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📤 Manual Review Queue,tblUYLcWhVvW7KU3F,🛠 Assigned To,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📤 Manual Review Queue,tblUYLcWhVvW7KU3F,🧠 AI Reply (Blocked),multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📤 Manual Review Queue,tblUYLcWhVvW7KU3F,📝 Manual Response,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📤 Manual Review Queue,tblUYLcWhVvW7KU3F,🧪 Sentiment Score,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📤 Manual Review Queue,tblUYLcWhVvW7KU3F,✅ Resolution Status,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📤 Manual Review Queue,tblUYLcWhVvW7KU3F,⏱ Time to Resolve,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📅 Follow-Up Scheduler Log,tbl1J3AgcA22OIQPP,🎫 Ticket ID,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📅 Follow-Up Scheduler Log,tbl1J3AgcA22OIQPP,📅 Scheduled Follow-Up Date,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📅 Follow-Up Scheduler Log,tbl1J3AgcA22OIQPP,✅ Follow-Up Sent?,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📅 Follow-Up Scheduler Log,tbl1J3AgcA22OIQPP,📣 Slack Alert Sent,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📅 Follow-Up Scheduler Log,tbl1J3AgcA22OIQPP,💬 Client Response,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📅 Follow-Up Scheduler Log,tbl1J3AgcA22OIQPP,⏳ Time to Respond,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Support Metrics Rollup,tblrETnBeoUMd71Wx,📆 Week,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Support Metrics Rollup,tblrETnBeoUMd71Wx,📈 Total Tickets,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Support Metrics Rollup,tblrETnBeoUMd71Wx,🧠 AI Handled,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Support Metrics Rollup,tblrETnBeoUMd71Wx,🙋‍♂️ Human Handled,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Support Metrics Rollup,tblrETnBeoUMd71Wx,🚨 Escalated,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Support Metrics Rollup,tblrETnBeoUMd71Wx,🧪 Avg Sentiment Score,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📊 Support Metrics Rollup,tblrETnBeoUMd71Wx,📊 AI Accuracy %,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🛠 Support Settings,tblGAlZk8s1bANNSj,🏢 Client,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🛠 Support Settings,tblGAlZk8s1bANNSj,🤖 AI Auto-Reply Enabled?,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🛠 Support Settings,tblGAlZk8s1bANNSj,🔒 Escalation Lock Active?,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🛠 Support Settings,tblGAlZk8s1bANNSj,🎧 Voice Reply Enabled?,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🛠 Support Settings,tblGAlZk8s1bANNSj,🧪 Sentiment Analysis On?,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Full Automation Task Template,tblX2mB0us8P3uZJN,Task Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Full Automation Task Template,tblX2mB0us8P3uZJN,Applies To,multipleSelects
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Full Automation Task Template,tblX2mB0us8P3uZJN,Phase,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Full Automation Task Template,tblX2mB0us8P3uZJN,Owner Type,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📑 Full Automation Task Template,tblX2mB0us8P3uZJN,Automation Notes,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,📌 Task Name,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,🏢 Company Name (Linked),singleLineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,📂 Module,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,👤 Client Name (from Sales Order),singleLineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,⚡ Priority,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,📅 Requested Start Date (from Sales Order),date
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,📌 Status (from Sales Order),singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,🧩 Selected Add-Ons (from Sales Order),multipleLookupValues
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,📝 Notes (from Sales Order),multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,✅ Status,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,📝 Notes 2,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,🤖 Bot Package (from Sales Order),multipleLookupValues
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,💼 Total Package Value (from Sales Order),currency
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,📦 Included Modules (from Bot Package),multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,📌 Project Roadmap Tracker,tbl0ZH8s0UoHBvSj2,🔗 Sales Order Link,multipleRecordLinks
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🤖 YoBot® Prompt Library,tblcNIkQ0HJyVYpVz,🆔Prompt ID,autoNumber
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🤖 YoBot® Prompt Library,tblcNIkQ0HJyVYpVz,🎯Category,singleSelect
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🤖 YoBot® Prompt Library,tblcNIkQ0HJyVYpVz,🧠 Prompt Description,multilineText
YoBot® Sales & Automation,appe0OSJtB1In1kn5,🤖 YoBot® Prompt Library,tblcNIkQ0HJyVYpVz,🖼️Image Prompt,singleSelect
